orderkey,orderdate,deliverydate,storekey,quantity,currencycode,exchangerate,productkey,productcode,productname,brand,color,weight,weightunit,price,cost,categorykey,categoryname,subcategorykey,subcategoryname,customerkey,gender,firstname,surname,city,zipcode,birthday,age,vehicle_year,car
39700812,2016-02-01,2016-02-01,200,2,EUR,0.91878,739,306098,Proseware Slim-Design Fax Machine with Answering System X180 ,Proseware,Green,20.5,pounds,236,78.19,3,Computers,304,Monitors,421409,Female,Uta,Bürger,Langenhorn,25841,1983-04-16,37,2008,Ford
39700812,2016-02-01,2016-02-01,200,2,EUR,0.91878,739,306098,Proseware Slim-Design Fax Machine with Answering System X180 ,Proseware,Green,20.5,pounds,236,78.19,3,Computers,308,Computers Accessories,421409,Female,Uta,Bürger,Langenhorn,25841,1983-04-16,37,2008,Ford
39700812,2016-02-01,2016-02-01,200,2,EUR,0.91878,739,306098,Proseware Slim-Design Fax Machine with Answering System X180 ,Proseware,Green,20.5,pounds,236,78.19,3,Computers,301,Laptops,421409,Female,Uta,Bürger,Langenhorn,25841,1983-04-16,37,2008,Ford
39700812,2016-02-01,2016-02-01,200,2,EUR,0.91878,739,306098,Proseware Slim-Design Fax Machine with Answering System X180 ,Proseware,Green,20.5,pounds,236,78.19,3,Computers,305,Projectors & Screens,421409,Female,Uta,Bürger,Langenhorn,25841,1983-04-16,37,2008,Ford
39700812,2016-02-01,2016-02-01,200,2,EUR,0.91878,739,306098,Proseware Slim-Design Fax Machine with Answering System X180 ,Proseware,Green,20.5,pounds,236,78.19,3,Computers,306,"Printers, Scanners & Fax",421409,Female,Uta,Bürger,Langenhorn,25841,1983-04-16,37,2008,Ford
39700812,2016-02-01,2016-02-01,200,2,EUR,0.91878,739,306098,Proseware Slim-Design Fax Machine with Answering System X180 ,Proseware,Green,20.5,pounds,236,78.19,3,Computers,303,Desktops,421409,Female,Uta,Bürger,Langenhorn,25841,1983-04-16,37,2008,Ford
39700812,2016-02-01,2016-02-01,200,10,EUR,0.91878,1444,503037,"The Phone Company Touch Screen Phones 26-2.2"" M200 ",The Phone Company,Gold,8,ounces,230,105.77,5,Cell phones,503,Touch Screen Phones ,421409,Female,Uta,Bürger,Langenhorn,25841,1983-04-16,37,2008,Ford
39700812,2016-02-01,2016-02-01,200,10,EUR,0.91878,1444,503037,"The Phone Company Touch Screen Phones 26-2.2"" M200 ",The Phone Company,Gold,8,ounces,230,105.77,5,Cell phones,504,Smart phones & PDAs ,421409,Female,Uta,Bürger,Langenhorn,25841,1983-04-16,37,2008,Ford
39700812,2016-02-01,2016-02-01,200,10,EUR,0.91878,1444,503037,"The Phone Company Touch Screen Phones 26-2.2"" M200 ",The Phone Company,Gold,8,ounces,230,105.77,5,Cell phones,505,Cell phones Accessories,421409,Female,Uta,Bürger,Langenhorn,25841,1983-04-16,37,2008,Ford
39700812,2016-02-01,2016-02-01,200,10,EUR,0.91878,1444,503037,"The Phone Company Touch Screen Phones 26-2.2"" M200 ",The Phone Company,Gold,8,ounces,230,105.77,5,Cell phones,501,Home & Office Phones,421409,Female,Uta,Bürger,Langenhorn,25841,1983-04-16,37,2008,Ford
39700812,2016-02-01,2016-02-01,200,3,EUR,0.91878,64,104019,WWI 2GB Spy Video Recorder Pen M300 ,Wide World Importers,Silver,2.2,ounces,181,83.24,1,Audio,101,MP4&MP3,421409,Female,Uta,Bürger,Langenhorn,25841,1983-04-16,37,2008,Ford
39700812,2016-02-01,2016-02-01,200,3,EUR,0.91878,64,104019,WWI 2GB Spy Video Recorder Pen M300 ,Wide World Importers,Silver,2.2,ounces,181,83.24,1,Audio,106,Bluetooth Headphones,421409,Female,Uta,Bürger,Langenhorn,25841,1983-04-16,37,2008,Ford
39700812,2016-02-01,2016-02-01,200,3,EUR,0.91878,64,104019,WWI 2GB Spy Video Recorder Pen M300 ,Wide World Importers,Silver,2.2,ounces,181,83.24,1,Audio,104,Recording Pen,421409,Female,Uta,Bürger,Langenhorn,25841,1983-04-16,37,2008,Ford
39700816,2016-02-01,2016-02-01,290,3,EUR,0.91878,1646,602076,Contoso DVD 9-Inch Player Portable M300 ,Contoso,Black,44,pounds,159.99,73.57,6,"Music, Movies and Audio Books",602,Movie DVD,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,2,EUR,0.91878,341,301004,Fabrikam Laptop16W M6080 ,Fabrikam,Black,2.2,pounds,967,444.69,3,Computers,304,Monitors,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,2,EUR,0.91878,341,301004,Fabrikam Laptop16W M6080 ,Fabrikam,Black,2.2,pounds,967,444.69,3,Computers,308,Computers Accessories,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,2,EUR,0.91878,341,301004,Fabrikam Laptop16W M6080 ,Fabrikam,Black,2.2,pounds,967,444.69,3,Computers,301,Laptops,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,2,EUR,0.91878,341,301004,Fabrikam Laptop16W M6080 ,Fabrikam,Black,2.2,pounds,967,444.69,3,Computers,305,Projectors & Screens,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,2,EUR,0.91878,341,301004,Fabrikam Laptop16W M6080 ,Fabrikam,Black,2.2,pounds,967,444.69,3,Computers,306,"Printers, Scanners & Fax",767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,2,EUR,0.91878,341,301004,Fabrikam Laptop16W M6080 ,Fabrikam,Black,2.2,pounds,967,444.69,3,Computers,303,Desktops,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,2,EUR,0.91878,123,201008,"Adventure Works 19"" Portable LCD HDTV M110 ",Adventure Works,Black,2.7,pounds,279.99,128.76,2,TV and Video,201,Televisions,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,2,EUR,0.91878,123,201008,"Adventure Works 19"" Portable LCD HDTV M110 ",Adventure Works,Black,2.7,pounds,279.99,128.76,2,TV and Video,205,Car Video,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,2,EUR,0.91878,123,201008,"Adventure Works 19"" Portable LCD HDTV M110 ",Adventure Works,Black,2.7,pounds,279.99,128.76,2,TV and Video,203,Home Theater System,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,2,EUR,0.91878,123,201008,"Adventure Works 19"" Portable LCD HDTV M110 ",Adventure Works,Black,2.7,pounds,279.99,128.76,2,TV and Video,202,VCD & DVD,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,1,EUR,0.91878,1616,602046,Contoso DVD Player M100 ,Contoso,Black,14,pounds,56.99,26.21,6,"Music, Movies and Audio Books",602,Movie DVD,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,1,EUR,0.91878,72,106007,NT Wireless tooth Stereo Headphones E102 ,Northwind Traders,Blue,2.1,pounds,47.95,22.05,1,Audio,101,MP4&MP3,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,1,EUR,0.91878,72,106007,NT Wireless tooth Stereo Headphones E102 ,Northwind Traders,Blue,2.1,pounds,47.95,22.05,1,Audio,106,Bluetooth Headphones,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,1,EUR,0.91878,72,106007,NT Wireless tooth Stereo Headphones E102 ,Northwind Traders,Blue,2.1,pounds,47.95,22.05,1,Audio,104,Recording Pen,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,6,EUR,0.91878,2135,805020,Contoso Coffee Maker Auto 10C M1000 ,Contoso,Grey,18,pounds,745.99,343.05,8,Home Appliances,808,Fans,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,6,EUR,0.91878,2135,805020,Contoso Coffee Maker Auto 10C M1000 ,Contoso,Grey,18,pounds,745.99,343.05,8,Home Appliances,805,Coffee Machines,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,6,EUR,0.91878,2135,805020,Contoso Coffee Maker Auto 10C M1000 ,Contoso,Grey,18,pounds,745.99,343.05,8,Home Appliances,802,Refrigerators,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,6,EUR,0.91878,2135,805020,Contoso Coffee Maker Auto 10C M1000 ,Contoso,Grey,18,pounds,745.99,343.05,8,Home Appliances,807,Air Conditioners,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,6,EUR,0.91878,2135,805020,Contoso Coffee Maker Auto 10C M1000 ,Contoso,Grey,18,pounds,745.99,343.05,8,Home Appliances,804,Water Heaters,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,6,EUR,0.91878,2135,805020,Contoso Coffee Maker Auto 10C M1000 ,Contoso,Grey,18,pounds,745.99,343.05,8,Home Appliances,806,Lamps,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,6,EUR,0.91878,2135,805020,Contoso Coffee Maker Auto 10C M1000 ,Contoso,Grey,18,pounds,745.99,343.05,8,Home Appliances,801,Washers & Dryers,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,6,EUR,0.91878,2135,805020,Contoso Coffee Maker Auto 10C M1000 ,Contoso,Grey,18,pounds,745.99,343.05,8,Home Appliances,803,Microwaves,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700816,2016-02-01,2016-02-01,290,7,EUR,0.91878,1630,602060,Contoso DVD 60 DVD Storage Binder L20 ,Contoso,Black,28,pounds,22.89,7.58,6,"Music, Movies and Audio Books",602,Movie DVD,767864,Female,Giselda,Loggia,San Giacomo D'Atri,64030,1986-12-18,34,2007,Kia
39700895,2016-02-01,2016-02-01,420,5,GBP,0.69919,642,306001,Proseware Photo Ink Jet Printer M100 ,Proseware,Black,12.8,pounds,159,73.12,3,Computers,304,Monitors,1170517,Male,Dylan,Henderson,Mileham,PE32 0EE,1994-04-15,26,2008,Lincoln
39700895,2016-02-01,2016-02-01,420,5,GBP,0.69919,642,306001,Proseware Photo Ink Jet Printer M100 ,Proseware,Black,12.8,pounds,159,73.12,3,Computers,308,Computers Accessories,1170517,Male,Dylan,Henderson,Mileham,PE32 0EE,1994-04-15,26,2008,Lincoln
39700895,2016-02-01,2016-02-01,420,5,GBP,0.69919,642,306001,Proseware Photo Ink Jet Printer M100 ,Proseware,Black,12.8,pounds,159,73.12,3,Computers,301,Laptops,1170517,Male,Dylan,Henderson,Mileham,PE32 0EE,1994-04-15,26,2008,Lincoln
39700895,2016-02-01,2016-02-01,420,5,GBP,0.69919,642,306001,Proseware Photo Ink Jet Printer M100 ,Proseware,Black,12.8,pounds,159,73.12,3,Computers,305,Projectors & Screens,1170517,Male,Dylan,Henderson,Mileham,PE32 0EE,1994-04-15,26,2008,Lincoln
39700895,2016-02-01,2016-02-01,420,5,GBP,0.69919,642,306001,Proseware Photo Ink Jet Printer M100 ,Proseware,Black,12.8,pounds,159,73.12,3,Computers,306,"Printers, Scanners & Fax",1170517,Male,Dylan,Henderson,Mileham,PE32 0EE,1994-04-15,26,2008,Lincoln
39700895,2016-02-01,2016-02-01,420,5,GBP,0.69919,642,306001,Proseware Photo Ink Jet Printer M100 ,Proseware,Black,12.8,pounds,159,73.12,3,Computers,303,Desktops,1170517,Male,Dylan,Henderson,Mileham,PE32 0EE,1994-04-15,26,2008,Lincoln
39800078,2016-02-02,2016-02-02,35,2,AUD,1.41725,528,304068,WWI LCD24 X300 ,Wide World Importers,White,10.4,pounds,819,271.35,3,Computers,304,Monitors,161174,Male,Jack,Allingham,Colinton,4306,1970-09-12,50,1994,Mazda
39800078,2016-02-02,2016-02-02,35,2,AUD,1.41725,528,304068,WWI LCD24 X300 ,Wide World Importers,White,10.4,pounds,819,271.35,3,Computers,308,Computers Accessories,161174,Male,Jack,Allingham,Colinton,4306,1970-09-12,50,1994,Mazda
39800078,2016-02-02,2016-02-02,35,2,AUD,1.41725,528,304068,WWI LCD24 X300 ,Wide World Importers,White,10.4,pounds,819,271.35,3,Computers,301,Laptops,161174,Male,Jack,Allingham,Colinton,4306,1970-09-12,50,1994,Mazda
39800078,2016-02-02,2016-02-02,35,2,AUD,1.41725,528,304068,WWI LCD24 X300 ,Wide World Importers,White,10.4,pounds,819,271.35,3,Computers,305,Projectors & Screens,161174,Male,Jack,Allingham,Colinton,4306,1970-09-12,50,1994,Mazda
39800078,2016-02-02,2016-02-02,35,2,AUD,1.41725,528,304068,WWI LCD24 X300 ,Wide World Importers,White,10.4,pounds,819,271.35,3,Computers,306,"Printers, Scanners & Fax",161174,Male,Jack,Allingham,Colinton,4306,1970-09-12,50,1994,Mazda
39800078,2016-02-02,2016-02-02,35,2,AUD,1.41725,528,304068,WWI LCD24 X300 ,Wide World Importers,White,10.4,pounds,819,271.35,3,Computers,303,Desktops,161174,Male,Jack,Allingham,Colinton,4306,1970-09-12,50,1994,Mazda
39800078,2016-02-02,2016-02-02,35,8,AUD,1.41725,1290,406044,Contoso Macro Zoom Lens X300 ,Contoso,Silver,1,ounces,366.55,121.45,4,Cameras and camcorders ,402,Digital SLR Cameras,161174,Male,Jack,Allingham,Colinton,4306,1970-09-12,50,1994,Mazda
39800078,2016-02-02,2016-02-02,35,8,AUD,1.41725,1290,406044,Contoso Macro Zoom Lens X300 ,Contoso,Silver,1,ounces,366.55,121.45,4,Cameras and camcorders ,405,Camcorders,161174,Male,Jack,Allingham,Colinton,4306,1970-09-12,50,1994,Mazda
39800078,2016-02-02,2016-02-02,35,8,AUD,1.41725,1290,406044,Contoso Macro Zoom Lens X300 ,Contoso,Silver,1,ounces,366.55,121.45,4,Cameras and camcorders ,401,Digital Cameras,161174,Male,Jack,Allingham,Colinton,4306,1970-09-12,50,1994,Mazda
39800078,2016-02-02,2016-02-02,35,8,AUD,1.41725,1290,406044,Contoso Macro Zoom Lens X300 ,Contoso,Silver,1,ounces,366.55,121.45,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,161174,Male,Jack,Allingham,Colinton,4306,1970-09-12,50,1994,Mazda
39800078,2016-02-02,2016-02-02,35,1,AUD,1.41725,1002,401059,A. Datum Slim Digital Camera M180 ,A. Datum,Orange,4.9,ounces,148,68.06,4,Cameras and camcorders ,402,Digital SLR Cameras,161174,Male,Jack,Allingham,Colinton,4306,1970-09-12,50,1994,Mazda
39800078,2016-02-02,2016-02-02,35,1,AUD,1.41725,1002,401059,A. Datum Slim Digital Camera M180 ,A. Datum,Orange,4.9,ounces,148,68.06,4,Cameras and camcorders ,405,Camcorders,161174,Male,Jack,Allingham,Colinton,4306,1970-09-12,50,1994,Mazda
39800078,2016-02-02,2016-02-02,35,1,AUD,1.41725,1002,401059,A. Datum Slim Digital Camera M180 ,A. Datum,Orange,4.9,ounces,148,68.06,4,Cameras and camcorders ,401,Digital Cameras,161174,Male,Jack,Allingham,Colinton,4306,1970-09-12,50,1994,Mazda
39800078,2016-02-02,2016-02-02,35,1,AUD,1.41725,1002,401059,A. Datum Slim Digital Camera M180 ,A. Datum,Orange,4.9,ounces,148,68.06,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,161174,Male,Jack,Allingham,Colinton,4306,1970-09-12,50,1994,Mazda
39800094,2016-02-02,2016-02-02,540,2,USD,1.00000,1484,504015,The Phone Company Smart phones 160x160 M26 ,The Phone Company,Grey,3,pounds,208,95.65,5,Cell phones,503,Touch Screen Phones ,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,2,USD,1.00000,1484,504015,The Phone Company Smart phones 160x160 M26 ,The Phone Company,Grey,3,pounds,208,95.65,5,Cell phones,504,Smart phones & PDAs ,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,2,USD,1.00000,1484,504015,The Phone Company Smart phones 160x160 M26 ,The Phone Company,Grey,3,pounds,208,95.65,5,Cell phones,505,Cell phones Accessories,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,2,USD,1.00000,1484,504015,The Phone Company Smart phones 160x160 M26 ,The Phone Company,Grey,3,pounds,208,95.65,5,Cell phones,501,Home & Office Phones,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,1,USD,1.00000,1456,503049,The Phone Company Sharp Touch Screen Phones M910 ,The Phone Company,Gold,3.7,ounces,301,138.42,5,Cell phones,503,Touch Screen Phones ,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,1,USD,1.00000,1456,503049,The Phone Company Sharp Touch Screen Phones M910 ,The Phone Company,Gold,3.7,ounces,301,138.42,5,Cell phones,504,Smart phones & PDAs ,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,1,USD,1.00000,1456,503049,The Phone Company Sharp Touch Screen Phones M910 ,The Phone Company,Gold,3.7,ounces,301,138.42,5,Cell phones,505,Cell phones Accessories,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,1,USD,1.00000,1456,503049,The Phone Company Sharp Touch Screen Phones M910 ,The Phone Company,Gold,3.7,ounces,301,138.42,5,Cell phones,501,Home & Office Phones,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,1,USD,1.00000,433,303018,Adventure Works Desktop PC2.33 XD233 ,Adventure Works,White,,pounds,969,321.05,3,Computers,304,Monitors,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,1,USD,1.00000,433,303018,Adventure Works Desktop PC2.33 XD233 ,Adventure Works,White,,pounds,969,321.05,3,Computers,308,Computers Accessories,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,1,USD,1.00000,433,303018,Adventure Works Desktop PC2.33 XD233 ,Adventure Works,White,,pounds,969,321.05,3,Computers,301,Laptops,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,1,USD,1.00000,433,303018,Adventure Works Desktop PC2.33 XD233 ,Adventure Works,White,,pounds,969,321.05,3,Computers,305,Projectors & Screens,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,1,USD,1.00000,433,303018,Adventure Works Desktop PC2.33 XD233 ,Adventure Works,White,,pounds,969,321.05,3,Computers,306,"Printers, Scanners & Fax",1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,1,USD,1.00000,433,303018,Adventure Works Desktop PC2.33 XD233 ,Adventure Works,White,,pounds,969,321.05,3,Computers,303,Desktops,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,3,USD,1.00000,1587,602017,SV DVD 48 DVD Storage Binder M50 ,Southridge Video,Silver,4,pounds,17.99,8.27,6,"Music, Movies and Audio Books",602,Movie DVD,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,1,USD,1.00000,114,106049,WWI Wireless Transmitter and tooth Headphones X250 ,Wide World Importers,Red,2.4,ounces,249.99,82.83,1,Audio,101,MP4&MP3,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,1,USD,1.00000,114,106049,WWI Wireless Transmitter and tooth Headphones X250 ,Wide World Importers,Red,2.4,ounces,249.99,82.83,1,Audio,106,Bluetooth Headphones,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,1,USD,1.00000,114,106049,WWI Wireless Transmitter and tooth Headphones X250 ,Wide World Importers,Red,2.4,ounces,249.99,82.83,1,Audio,104,Recording Pen,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,4,USD,1.00000,1670,701010,MGS Hand Games women M400 ,Tailspin Toys,Black,1.9,pounds,8.99,4.13,7,Games and Toys,701,Boxed Games,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800094,2016-02-02,2016-02-02,540,4,USD,1.00000,1670,701010,MGS Hand Games women M400 ,Tailspin Toys,Black,1.9,pounds,8.99,4.13,7,Games and Toys,702,Download Games,1890341,Male,David,Sims,Lemoyne,69146,1969-09-22,51,2011,Dacia
39800104,2016-02-02,2016-02-02,605,5,USD,1.00000,428,303013,Adventure Works Desktop PC2.33 XD233 ,Adventure Works,Brown,,pounds,969,321.05,3,Computers,304,Monitors,1721105,Male,Doyle,Kirk,Sherman Oaks,91403,1935-02-08,85,2009,Hyundai
39800104,2016-02-02,2016-02-02,605,5,USD,1.00000,428,303013,Adventure Works Desktop PC2.33 XD233 ,Adventure Works,Brown,,pounds,969,321.05,3,Computers,308,Computers Accessories,1721105,Male,Doyle,Kirk,Sherman Oaks,91403,1935-02-08,85,2009,Hyundai
39800104,2016-02-02,2016-02-02,605,5,USD,1.00000,428,303013,Adventure Works Desktop PC2.33 XD233 ,Adventure Works,Brown,,pounds,969,321.05,3,Computers,301,Laptops,1721105,Male,Doyle,Kirk,Sherman Oaks,91403,1935-02-08,85,2009,Hyundai
39800104,2016-02-02,2016-02-02,605,5,USD,1.00000,428,303013,Adventure Works Desktop PC2.33 XD233 ,Adventure Works,Brown,,pounds,969,321.05,3,Computers,305,Projectors & Screens,1721105,Male,Doyle,Kirk,Sherman Oaks,91403,1935-02-08,85,2009,Hyundai
39800104,2016-02-02,2016-02-02,605,5,USD,1.00000,428,303013,Adventure Works Desktop PC2.33 XD233 ,Adventure Works,Brown,,pounds,969,321.05,3,Computers,306,"Printers, Scanners & Fax",1721105,Male,Doyle,Kirk,Sherman Oaks,91403,1935-02-08,85,2009,Hyundai
39800104,2016-02-02,2016-02-02,605,5,USD,1.00000,428,303013,Adventure Works Desktop PC2.33 XD233 ,Adventure Works,Brown,,pounds,969,321.05,3,Computers,303,Desktops,1721105,Male,Doyle,Kirk,Sherman Oaks,91403,1935-02-08,85,2009,Hyundai
39800236,2016-02-02,2016-02-02,100,1,CAD,1.40049,2035,803053,Litware Microwave 0.9CuFt E090 ,Litware,Grey,37,pounds,99.99,50.98,8,Home Appliances,808,Fans,254847,Male,Gary,Bess,Nanaimo,V0R 1J0,1942-03-10,78,1996,De
39800236,2016-02-02,2016-02-02,100,1,CAD,1.40049,2035,803053,Litware Microwave 0.9CuFt E090 ,Litware,Grey,37,pounds,99.99,50.98,8,Home Appliances,805,Coffee Machines,254847,Male,Gary,Bess,Nanaimo,V0R 1J0,1942-03-10,78,1996,De
39800236,2016-02-02,2016-02-02,100,1,CAD,1.40049,2035,803053,Litware Microwave 0.9CuFt E090 ,Litware,Grey,37,pounds,99.99,50.98,8,Home Appliances,802,Refrigerators,254847,Male,Gary,Bess,Nanaimo,V0R 1J0,1942-03-10,78,1996,De
39800236,2016-02-02,2016-02-02,100,1,CAD,1.40049,2035,803053,Litware Microwave 0.9CuFt E090 ,Litware,Grey,37,pounds,99.99,50.98,8,Home Appliances,807,Air Conditioners,254847,Male,Gary,Bess,Nanaimo,V0R 1J0,1942-03-10,78,1996,De
39800236,2016-02-02,2016-02-02,100,1,CAD,1.40049,2035,803053,Litware Microwave 0.9CuFt E090 ,Litware,Grey,37,pounds,99.99,50.98,8,Home Appliances,804,Water Heaters,254847,Male,Gary,Bess,Nanaimo,V0R 1J0,1942-03-10,78,1996,De
39800236,2016-02-02,2016-02-02,100,1,CAD,1.40049,2035,803053,Litware Microwave 0.9CuFt E090 ,Litware,Grey,37,pounds,99.99,50.98,8,Home Appliances,806,Lamps,254847,Male,Gary,Bess,Nanaimo,V0R 1J0,1942-03-10,78,1996,De
39800236,2016-02-02,2016-02-02,100,1,CAD,1.40049,2035,803053,Litware Microwave 0.9CuFt E090 ,Litware,Grey,37,pounds,99.99,50.98,8,Home Appliances,801,Washers & Dryers,254847,Male,Gary,Bess,Nanaimo,V0R 1J0,1942-03-10,78,1996,De
39800236,2016-02-02,2016-02-02,100,1,CAD,1.40049,2035,803053,Litware Microwave 0.9CuFt E090 ,Litware,Grey,37,pounds,99.99,50.98,8,Home Appliances,803,Microwaves,254847,Male,Gary,Bess,Nanaimo,V0R 1J0,1942-03-10,78,1996,De
39800236,2016-02-02,2016-02-02,100,2,CAD,1.40049,1590,602020,SV DVD 60 DVD Storage Binder L20 ,Southridge Video,Silver,4,pounds,22.89,7.58,6,"Music, Movies and Audio Books",602,Movie DVD,254847,Male,Gary,Bess,Nanaimo,V0R 1J0,1942-03-10,78,1996,De
39800287,2016-02-02,2016-02-02,670,6,USD,1.00000,2026,803044,Litware Microwave 2.2CuFt M125 ,Litware,Silver,37,pounds,199.99,91.97,8,Home Appliances,808,Fans,1905723,Female,Eve,Waley,Casper,82601,1938-10-12,82,1997,Mitsubishi
39800287,2016-02-02,2016-02-02,670,6,USD,1.00000,2026,803044,Litware Microwave 2.2CuFt M125 ,Litware,Silver,37,pounds,199.99,91.97,8,Home Appliances,805,Coffee Machines,1905723,Female,Eve,Waley,Casper,82601,1938-10-12,82,1997,Mitsubishi
39800287,2016-02-02,2016-02-02,670,6,USD,1.00000,2026,803044,Litware Microwave 2.2CuFt M125 ,Litware,Silver,37,pounds,199.99,91.97,8,Home Appliances,802,Refrigerators,1905723,Female,Eve,Waley,Casper,82601,1938-10-12,82,1997,Mitsubishi
39800287,2016-02-02,2016-02-02,670,6,USD,1.00000,2026,803044,Litware Microwave 2.2CuFt M125 ,Litware,Silver,37,pounds,199.99,91.97,8,Home Appliances,807,Air Conditioners,1905723,Female,Eve,Waley,Casper,82601,1938-10-12,82,1997,Mitsubishi
39800287,2016-02-02,2016-02-02,670,6,USD,1.00000,2026,803044,Litware Microwave 2.2CuFt M125 ,Litware,Silver,37,pounds,199.99,91.97,8,Home Appliances,804,Water Heaters,1905723,Female,Eve,Waley,Casper,82601,1938-10-12,82,1997,Mitsubishi
