id,orderkey,orderdate,deliverydate,storekey,quantity,currencycode,exchangerate,productkey,productcode,productname,brand,color,weight,weightunit,price,cost,categorykey,categoryname,subcategorykey,subcategoryname,customerkey,gender,firstname,lastname,city,zipcode,birthday,age,vehicle_year,car
5982,41200134,2016-02-16,2016-02-16,630,2,USD,1.00000,2040,803058,Litware Microwave 1.0CuFt E110 ,Litware,Red,41,pounds,139.99,71.37,8,Home Appliances,808,Fans,1847143,Male,Orlando,Spangler,Braham,55006,1944-01-23,77,1997,Seat
5983,41200134,2016-02-16,2016-02-16,630,2,USD,1.00000,2040,803058,Litware Microwave 1.0CuFt E110 ,Litware,Red,41,pounds,139.99,71.37,8,Home Appliances,805,Coffee Machines,1847143,Male,Orlando,Spangler,Braham,55006,1944-01-23,77,1997,Seat
5984,41200134,2016-02-16,2016-02-16,630,2,USD,1.00000,2040,803058,Litware Microwave 1.0CuFt E110 ,Litware,Red,41,pounds,139.99,71.37,8,Home Appliances,802,Refrigerators,1847143,Male,Orlando,Spangler,Braham,55006,1944-01-23,77,1997,Seat
5985,41200134,2016-02-16,2016-02-16,630,2,USD,1.00000,2040,803058,Litware Microwave 1.0CuFt E110 ,Litware,Red,41,pounds,139.99,71.37,8,Home Appliances,807,Air Conditioners,1847143,Male,Orlando,Spangler,Braham,55006,1944-01-23,77,1997,Seat
5986,41200134,2016-02-16,2016-02-16,630,2,USD,1.00000,2040,803058,Litware Microwave 1.0CuFt E110 ,Litware,Red,41,pounds,139.99,71.37,8,Home Appliances,804,Water Heaters,1847143,Male,Orlando,Spangler,Braham,55006,1944-01-23,77,1997,Seat
5987,41200134,2016-02-16,2016-02-16,630,2,USD,1.00000,2040,803058,Litware Microwave 1.0CuFt E110 ,Litware,Red,41,pounds,139.99,71.37,8,Home Appliances,806,Lamps,1847143,Male,Orlando,Spangler,Braham,55006,1944-01-23,77,1997,Seat
5988,41200134,2016-02-16,2016-02-16,630,2,USD,1.00000,2040,803058,Litware Microwave 1.0CuFt E110 ,Litware,Red,41,pounds,139.99,71.37,8,Home Appliances,801,Washers & Dryers,1847143,Male,Orlando,Spangler,Braham,55006,1944-01-23,77,1997,Seat
5989,41200134,2016-02-16,2016-02-16,630,2,USD,1.00000,2040,803058,Litware Microwave 1.0CuFt E110 ,Litware,Red,41,pounds,139.99,71.37,8,Home Appliances,803,Microwaves,1847143,Male,Orlando,Spangler,Braham,55006,1944-01-23,77,1997,Seat
5990,41200195,2016-02-16,2016-02-16,470,2,USD,1.00000,26,101026,Contoso 16GB Mp5 Player M1600 ,Contoso,Green,14.1,ounces,199.9,91.93,1,Audio,101,MP4&MP3,1910445,Female,Kathy,Valverde,Buffalo Grove,60089,1943-07-18,77,2006,Dodge
5991,41200195,2016-02-16,2016-02-16,470,2,USD,1.00000,26,101026,Contoso 16GB Mp5 Player M1600 ,Contoso,Green,14.1,ounces,199.9,91.93,1,Audio,106,Bluetooth Headphones,1910445,Female,Kathy,Valverde,Buffalo Grove,60089,1943-07-18,77,2006,Dodge
5992,41200195,2016-02-16,2016-02-16,470,2,USD,1.00000,26,101026,Contoso 16GB Mp5 Player M1600 ,Contoso,Green,14.1,ounces,199.9,91.93,1,Audio,104,Recording Pen,1910445,Female,Kathy,Valverde,Buffalo Grove,60089,1943-07-18,77,2006,Dodge
5993,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,1302,406056,Contoso Telephoto Conversion Lens M350 ,Contoso,Silver,,ounces,95,43.69,4,Cameras and camcorders ,402,Digital SLR Cameras,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
5994,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,1302,406056,Contoso Telephoto Conversion Lens M350 ,Contoso,Silver,,ounces,95,43.69,4,Cameras and camcorders ,405,Camcorders,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
5995,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,1302,406056,Contoso Telephoto Conversion Lens M350 ,Contoso,Silver,,ounces,95,43.69,4,Cameras and camcorders ,401,Digital Cameras,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
5996,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,1302,406056,Contoso Telephoto Conversion Lens M350 ,Contoso,Silver,,ounces,95,43.69,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
5997,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,1429,503022,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 ,The Phone Company,Grey,12,ounces,289,132.9,5,Cell phones,503,Touch Screen Phones ,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
5998,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,1429,503022,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 ,The Phone Company,Grey,12,ounces,289,132.9,5,Cell phones,504,Smart phones & PDAs ,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
5999,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,1429,503022,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 ,The Phone Company,Grey,12,ounces,289,132.9,5,Cell phones,505,Cell phones Accessories,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6000,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,1429,503022,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 ,The Phone Company,Grey,12,ounces,289,132.9,5,Cell phones,501,Home & Office Phones,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6001,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2468,808059,Litware 80mm LED Dual PCI Slot Fan E1501 ,Litware,Red,17,pounds,30.99,15.8,8,Home Appliances,808,Fans,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6002,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2468,808059,Litware 80mm LED Dual PCI Slot Fan E1501 ,Litware,Red,17,pounds,30.99,15.8,8,Home Appliances,805,Coffee Machines,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6003,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2468,808059,Litware 80mm LED Dual PCI Slot Fan E1501 ,Litware,Red,17,pounds,30.99,15.8,8,Home Appliances,802,Refrigerators,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6004,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2468,808059,Litware 80mm LED Dual PCI Slot Fan E1501 ,Litware,Red,17,pounds,30.99,15.8,8,Home Appliances,807,Air Conditioners,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6005,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2468,808059,Litware 80mm LED Dual PCI Slot Fan E1501 ,Litware,Red,17,pounds,30.99,15.8,8,Home Appliances,804,Water Heaters,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6006,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2468,808059,Litware 80mm LED Dual PCI Slot Fan E1501 ,Litware,Red,17,pounds,30.99,15.8,8,Home Appliances,806,Lamps,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6007,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2468,808059,Litware 80mm LED Dual PCI Slot Fan E1501 ,Litware,Red,17,pounds,30.99,15.8,8,Home Appliances,801,Washers & Dryers,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6008,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2468,808059,Litware 80mm LED Dual PCI Slot Fan E1501 ,Litware,Red,17,pounds,30.99,15.8,8,Home Appliances,803,Microwaves,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6009,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2060,803078,Contoso Microwave 0.8CuFt E0080 ,Contoso,White,26,pounds,94.99,48.43,8,Home Appliances,808,Fans,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6010,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2060,803078,Contoso Microwave 0.8CuFt E0080 ,Contoso,White,26,pounds,94.99,48.43,8,Home Appliances,805,Coffee Machines,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6011,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2060,803078,Contoso Microwave 0.8CuFt E0080 ,Contoso,White,26,pounds,94.99,48.43,8,Home Appliances,802,Refrigerators,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6012,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2060,803078,Contoso Microwave 0.8CuFt E0080 ,Contoso,White,26,pounds,94.99,48.43,8,Home Appliances,807,Air Conditioners,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6013,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2060,803078,Contoso Microwave 0.8CuFt E0080 ,Contoso,White,26,pounds,94.99,48.43,8,Home Appliances,804,Water Heaters,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6014,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2060,803078,Contoso Microwave 0.8CuFt E0080 ,Contoso,White,26,pounds,94.99,48.43,8,Home Appliances,806,Lamps,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6015,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2060,803078,Contoso Microwave 0.8CuFt E0080 ,Contoso,White,26,pounds,94.99,48.43,8,Home Appliances,801,Washers & Dryers,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6016,41200299,2016-02-16,2016-02-16,90,1,CAD,1.38187,2060,803078,Contoso Microwave 0.8CuFt E0080 ,Contoso,White,26,pounds,94.99,48.43,8,Home Appliances,803,Microwaves,374408,Female,Karen,Glaser,Vancouver,V6B 3K9,1997-05-07,23,2014,Maserati
6017,41200393,2016-02-16,2016-02-16,660,4,USD,1.00000,1653,602083,Contoso DVD 7-Inch Player Portable E200 ,Contoso,Silver,51,pounds,109.99,56.08,6,"Music, Movies and Audio Books",602,Movie DVD,1934164,Male,Daavid,Hautamäki,Richmond,47374,1991-06-02,29,2005,Holden
6018,41200393,2016-02-16,2016-02-16,660,2,USD,1.00000,110,106045,WWI Stereo tooth Headphones New Generation M370 ,Wide World Importers,Blue,2,pounds,132.99,61.16,1,Audio,101,MP4&MP3,1934164,Male,Daavid,Hautamäki,Richmond,47374,1991-06-02,29,2005,Holden
6019,41200393,2016-02-16,2016-02-16,660,2,USD,1.00000,110,106045,WWI Stereo tooth Headphones New Generation M370 ,Wide World Importers,Blue,2,pounds,132.99,61.16,1,Audio,106,Bluetooth Headphones,1934164,Male,Daavid,Hautamäki,Richmond,47374,1991-06-02,29,2005,Holden
6020,41200393,2016-02-16,2016-02-16,660,2,USD,1.00000,110,106045,WWI Stereo tooth Headphones New Generation M370 ,Wide World Importers,Blue,2,pounds,132.99,61.16,1,Audio,104,Recording Pen,1934164,Male,Daavid,Hautamäki,Richmond,47374,1991-06-02,29,2005,Holden
6021,41200425,2016-02-16,2016-02-16,280,1,EUR,0.89558,1574,602004,SV DVD Player M130 ,Southridge Video,Grey,4,pounds,59.99,27.59,6,"Music, Movies and Audio Books",602,Movie DVD,703563,Male,Renato,Padovesi,Perzacco,37059,1998-04-10,22,2001,SsangYong
6022,41200425,2016-02-16,2016-02-16,280,1,EUR,0.89558,1101,402058,"Contoso SLR Camera 35"" X358 ",Contoso,Blue,6.1,pounds,568,188.19,4,Cameras and camcorders ,402,Digital SLR Cameras,703563,Male,Renato,Padovesi,Perzacco,37059,1998-04-10,22,2001,SsangYong
6023,41200425,2016-02-16,2016-02-16,280,1,EUR,0.89558,1101,402058,"Contoso SLR Camera 35"" X358 ",Contoso,Blue,6.1,pounds,568,188.19,4,Cameras and camcorders ,405,Camcorders,703563,Male,Renato,Padovesi,Perzacco,37059,1998-04-10,22,2001,SsangYong
6024,41200425,2016-02-16,2016-02-16,280,1,EUR,0.89558,1101,402058,"Contoso SLR Camera 35"" X358 ",Contoso,Blue,6.1,pounds,568,188.19,4,Cameras and camcorders ,401,Digital Cameras,703563,Male,Renato,Padovesi,Perzacco,37059,1998-04-10,22,2001,SsangYong
6025,41200425,2016-02-16,2016-02-16,280,1,EUR,0.89558,1101,402058,"Contoso SLR Camera 35"" X358 ",Contoso,Blue,6.1,pounds,568,188.19,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,703563,Male,Renato,Padovesi,Perzacco,37059,1998-04-10,22,2001,SsangYong
6026,41200440,2016-02-16,2016-02-16,470,1,USD,1.00000,2014,803032,Fabrikam Microwave 2.2CuFt M1250 ,Fabrikam,Blue,26,pounds,199.99,91.97,8,Home Appliances,808,Fans,2027120,Male,Justyn,Król,South Burlington,05403,1959-08-18,61,2010,Opel
6027,41200440,2016-02-16,2016-02-16,470,1,USD,1.00000,2014,803032,Fabrikam Microwave 2.2CuFt M1250 ,Fabrikam,Blue,26,pounds,199.99,91.97,8,Home Appliances,805,Coffee Machines,2027120,Male,Justyn,Król,South Burlington,05403,1959-08-18,61,2010,Opel
6028,41200440,2016-02-16,2016-02-16,470,1,USD,1.00000,2014,803032,Fabrikam Microwave 2.2CuFt M1250 ,Fabrikam,Blue,26,pounds,199.99,91.97,8,Home Appliances,802,Refrigerators,2027120,Male,Justyn,Król,South Burlington,05403,1959-08-18,61,2010,Opel
6029,41200440,2016-02-16,2016-02-16,470,1,USD,1.00000,2014,803032,Fabrikam Microwave 2.2CuFt M1250 ,Fabrikam,Blue,26,pounds,199.99,91.97,8,Home Appliances,807,Air Conditioners,2027120,Male,Justyn,Król,South Burlington,05403,1959-08-18,61,2010,Opel
6030,41200440,2016-02-16,2016-02-16,470,1,USD,1.00000,2014,803032,Fabrikam Microwave 2.2CuFt M1250 ,Fabrikam,Blue,26,pounds,199.99,91.97,8,Home Appliances,804,Water Heaters,2027120,Male,Justyn,Król,South Burlington,05403,1959-08-18,61,2010,Opel
6031,41200440,2016-02-16,2016-02-16,470,1,USD,1.00000,2014,803032,Fabrikam Microwave 2.2CuFt M1250 ,Fabrikam,Blue,26,pounds,199.99,91.97,8,Home Appliances,806,Lamps,2027120,Male,Justyn,Król,South Burlington,05403,1959-08-18,61,2010,Opel
6032,41200440,2016-02-16,2016-02-16,470,1,USD,1.00000,2014,803032,Fabrikam Microwave 2.2CuFt M1250 ,Fabrikam,Blue,26,pounds,199.99,91.97,8,Home Appliances,801,Washers & Dryers,2027120,Male,Justyn,Król,South Burlington,05403,1959-08-18,61,2010,Opel
6033,41200440,2016-02-16,2016-02-16,470,1,USD,1.00000,2014,803032,Fabrikam Microwave 2.2CuFt M1250 ,Fabrikam,Blue,26,pounds,199.99,91.97,8,Home Appliances,803,Microwaves,2027120,Male,Justyn,Król,South Burlington,05403,1959-08-18,61,2010,Opel
6034,41200521,2016-02-16,2016-02-16,400,4,GBP,0.69479,185,202020,SV 22xDVD X680 ,Southridge Video,Silver,6.2,pounds,169,55.99,2,TV and Video,201,Televisions,950215,Male,Sebastian,Nixon,Hill End,KY12 4FG,1948-03-10,72,2002,Suzuki
6035,41200521,2016-02-16,2016-02-16,400,4,GBP,0.69479,185,202020,SV 22xDVD X680 ,Southridge Video,Silver,6.2,pounds,169,55.99,2,TV and Video,205,Car Video,950215,Male,Sebastian,Nixon,Hill End,KY12 4FG,1948-03-10,72,2002,Suzuki
6036,41200521,2016-02-16,2016-02-16,400,4,GBP,0.69479,185,202020,SV 22xDVD X680 ,Southridge Video,Silver,6.2,pounds,169,55.99,2,TV and Video,203,Home Theater System,950215,Male,Sebastian,Nixon,Hill End,KY12 4FG,1948-03-10,72,2002,Suzuki
6037,41200521,2016-02-16,2016-02-16,400,4,GBP,0.69479,185,202020,SV 22xDVD X680 ,Southridge Video,Silver,6.2,pounds,169,55.99,2,TV and Video,202,VCD & DVD,950215,Male,Sebastian,Nixon,Hill End,KY12 4FG,1948-03-10,72,2002,Suzuki
6038,41200521,2016-02-16,2016-02-16,400,3,GBP,0.69479,1493,504024,The Phone Company Smart phones 8 GB of Memory M400 ,The Phone Company,White,5.3,ounces,269,123.7,5,Cell phones,503,Touch Screen Phones ,950215,Male,Sebastian,Nixon,Hill End,KY12 4FG,1948-03-10,72,2002,Suzuki
6039,41200521,2016-02-16,2016-02-16,400,3,GBP,0.69479,1493,504024,The Phone Company Smart phones 8 GB of Memory M400 ,The Phone Company,White,5.3,ounces,269,123.7,5,Cell phones,504,Smart phones & PDAs ,950215,Male,Sebastian,Nixon,Hill End,KY12 4FG,1948-03-10,72,2002,Suzuki
6040,41200521,2016-02-16,2016-02-16,400,3,GBP,0.69479,1493,504024,The Phone Company Smart phones 8 GB of Memory M400 ,The Phone Company,White,5.3,ounces,269,123.7,5,Cell phones,505,Cell phones Accessories,950215,Male,Sebastian,Nixon,Hill End,KY12 4FG,1948-03-10,72,2002,Suzuki
6041,41200521,2016-02-16,2016-02-16,400,3,GBP,0.69479,1493,504024,The Phone Company Smart phones 8 GB of Memory M400 ,The Phone Company,White,5.3,ounces,269,123.7,5,Cell phones,501,Home & Office Phones,950215,Male,Sebastian,Nixon,Hill End,KY12 4FG,1948-03-10,72,2002,Suzuki
6042,41200521,2016-02-16,2016-02-16,400,1,GBP,0.69479,1578,602008,SV DVD Recorder L210 ,Southridge Video,Silver,4,pounds,219,72.56,6,"Music, Movies and Audio Books",602,Movie DVD,950215,Male,Sebastian,Nixon,Hill End,KY12 4FG,1948-03-10,72,2002,Suzuki
6043,41200568,2016-02-16,2016-02-16,570,3,USD,1.00000,1631,602061,Contoso DVD 55DVD Storage Binder M56 ,Contoso,Black,29,pounds,12.66,5.82,6,"Music, Movies and Audio Books",602,Movie DVD,1953549,Male,Dirk,Pfeiffer,Pittsburgh,15206,1969-10-24,51,2009,Honda
6044,41200568,2016-02-16,2016-02-16,570,3,USD,1.00000,1113,402070,"Fabrikam SLR Camera 35"" X358 ",Fabrikam,Silver,4.9,pounds,436.2,144.52,4,Cameras and camcorders ,402,Digital SLR Cameras,1953549,Male,Dirk,Pfeiffer,Pittsburgh,15206,1969-10-24,51,2009,Honda
6045,41200568,2016-02-16,2016-02-16,570,3,USD,1.00000,1113,402070,"Fabrikam SLR Camera 35"" X358 ",Fabrikam,Silver,4.9,pounds,436.2,144.52,4,Cameras and camcorders ,405,Camcorders,1953549,Male,Dirk,Pfeiffer,Pittsburgh,15206,1969-10-24,51,2009,Honda
6046,41200568,2016-02-16,2016-02-16,570,3,USD,1.00000,1113,402070,"Fabrikam SLR Camera 35"" X358 ",Fabrikam,Silver,4.9,pounds,436.2,144.52,4,Cameras and camcorders ,401,Digital Cameras,1953549,Male,Dirk,Pfeiffer,Pittsburgh,15206,1969-10-24,51,2009,Honda
6047,41200568,2016-02-16,2016-02-16,570,3,USD,1.00000,1113,402070,"Fabrikam SLR Camera 35"" X358 ",Fabrikam,Silver,4.9,pounds,436.2,144.52,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,1953549,Male,Dirk,Pfeiffer,Pittsburgh,15206,1969-10-24,51,2009,Honda
6048,41200568,2016-02-16,2016-02-16,570,1,USD,1.00000,1653,602083,Contoso DVD 7-Inch Player Portable E200 ,Contoso,Silver,51,pounds,109.99,56.08,6,"Music, Movies and Audio Books",602,Movie DVD,1953549,Male,Dirk,Pfeiffer,Pittsburgh,15206,1969-10-24,51,2009,Honda
6049,41200671,2016-02-16,2016-02-16,60,2,AUD,1.39755,1651,602081,Contoso DVD 9-Inch Player Portable M300 ,Contoso,Silver,49,pounds,159.99,73.57,6,"Music, Movies and Audio Books",602,Movie DVD,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6050,41200671,2016-02-16,2016-02-16,60,10,AUD,1.39755,1649,602079,Contoso DVD 14-Inch Player Portable L100 ,Contoso,Black,47,pounds,259.99,86.14,6,"Music, Movies and Audio Books",602,Movie DVD,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6051,41200671,2016-02-16,2016-02-16,60,1,AUD,1.39755,106,106041,WWI Stereo tooth Headphones New Generation M370 ,Wide World Importers,Black,1.8,pounds,132.99,61.16,1,Audio,101,MP4&MP3,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6052,41200671,2016-02-16,2016-02-16,60,1,AUD,1.39755,106,106041,WWI Stereo tooth Headphones New Generation M370 ,Wide World Importers,Black,1.8,pounds,132.99,61.16,1,Audio,106,Bluetooth Headphones,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6053,41200671,2016-02-16,2016-02-16,60,1,AUD,1.39755,106,106041,WWI Stereo tooth Headphones New Generation M370 ,Wide World Importers,Black,1.8,pounds,132.99,61.16,1,Audio,104,Recording Pen,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6054,41200671,2016-02-16,2016-02-16,60,6,AUD,1.39755,2328,806139,Litware Chandelier M8015 ,Litware,Silver,5.5,pounds,268.5,123.47,8,Home Appliances,808,Fans,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6055,41200671,2016-02-16,2016-02-16,60,6,AUD,1.39755,2328,806139,Litware Chandelier M8015 ,Litware,Silver,5.5,pounds,268.5,123.47,8,Home Appliances,805,Coffee Machines,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6056,41200671,2016-02-16,2016-02-16,60,6,AUD,1.39755,2328,806139,Litware Chandelier M8015 ,Litware,Silver,5.5,pounds,268.5,123.47,8,Home Appliances,802,Refrigerators,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6057,41200671,2016-02-16,2016-02-16,60,6,AUD,1.39755,2328,806139,Litware Chandelier M8015 ,Litware,Silver,5.5,pounds,268.5,123.47,8,Home Appliances,807,Air Conditioners,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6058,41200671,2016-02-16,2016-02-16,60,6,AUD,1.39755,2328,806139,Litware Chandelier M8015 ,Litware,Silver,5.5,pounds,268.5,123.47,8,Home Appliances,804,Water Heaters,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6059,41200671,2016-02-16,2016-02-16,60,6,AUD,1.39755,2328,806139,Litware Chandelier M8015 ,Litware,Silver,5.5,pounds,268.5,123.47,8,Home Appliances,806,Lamps,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6060,41200671,2016-02-16,2016-02-16,60,6,AUD,1.39755,2328,806139,Litware Chandelier M8015 ,Litware,Silver,5.5,pounds,268.5,123.47,8,Home Appliances,801,Washers & Dryers,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6061,41200671,2016-02-16,2016-02-16,60,6,AUD,1.39755,2328,806139,Litware Chandelier M8015 ,Litware,Silver,5.5,pounds,268.5,123.47,8,Home Appliances,803,Microwaves,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6062,41200671,2016-02-16,2016-02-16,60,1,AUD,1.39755,91,106026,NT Wireless Transmitter and tooth Headphones M150 ,Northwind Traders,Green,8,ounces,149.99,49.69,1,Audio,101,MP4&MP3,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6063,41200671,2016-02-16,2016-02-16,60,1,AUD,1.39755,91,106026,NT Wireless Transmitter and tooth Headphones M150 ,Northwind Traders,Green,8,ounces,149.99,49.69,1,Audio,106,Bluetooth Headphones,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6064,41200671,2016-02-16,2016-02-16,60,1,AUD,1.39755,91,106026,NT Wireless Transmitter and tooth Headphones M150 ,Northwind Traders,Green,8,ounces,149.99,49.69,1,Audio,104,Recording Pen,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6065,41200671,2016-02-16,2016-02-16,60,4,AUD,1.39755,288,203097,Contoso Home Theater System 2.1 Channel E1220 ,Contoso,Brown,11.4,pounds,199,101.46,2,TV and Video,201,Televisions,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6066,41200671,2016-02-16,2016-02-16,60,4,AUD,1.39755,288,203097,Contoso Home Theater System 2.1 Channel E1220 ,Contoso,Brown,11.4,pounds,199,101.46,2,TV and Video,205,Car Video,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6067,41200671,2016-02-16,2016-02-16,60,4,AUD,1.39755,288,203097,Contoso Home Theater System 2.1 Channel E1220 ,Contoso,Brown,11.4,pounds,199,101.46,2,TV and Video,203,Home Theater System,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6068,41200671,2016-02-16,2016-02-16,60,4,AUD,1.39755,288,203097,Contoso Home Theater System 2.1 Channel E1220 ,Contoso,Brown,11.4,pounds,199,101.46,2,TV and Video,202,VCD & DVD,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6069,41200671,2016-02-16,2016-02-16,60,6,AUD,1.39755,130,201015,"Adventure Works 20"" Analog CRT TV E45 ",Adventure Works,Black,21.8,pounds,200,101.97,2,TV and Video,201,Televisions,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6070,41200671,2016-02-16,2016-02-16,60,6,AUD,1.39755,130,201015,"Adventure Works 20"" Analog CRT TV E45 ",Adventure Works,Black,21.8,pounds,200,101.97,2,TV and Video,205,Car Video,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6071,41200671,2016-02-16,2016-02-16,60,6,AUD,1.39755,130,201015,"Adventure Works 20"" Analog CRT TV E45 ",Adventure Works,Black,21.8,pounds,200,101.97,2,TV and Video,203,Home Theater System,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6072,41200671,2016-02-16,2016-02-16,60,6,AUD,1.39755,130,201015,"Adventure Works 20"" Analog CRT TV E45 ",Adventure Works,Black,21.8,pounds,200,101.97,2,TV and Video,202,VCD & DVD,165304,Male,Anthony,Batman,Harvey,6220,1976-11-17,44,2012,Infiniti
6073,41200714,2016-02-16,2016-02-16,480,5,USD,1.00000,1897,802001,Fabrikam Refrigerator 24.7CuFt X9800 ,Fabrikam,White,71,pounds,3199.99,1060.22,8,Home Appliances,808,Fans,1447246,Male,Jose,Hoffman,Painesville,44077,1961-05-20,59,2003,Buick
6074,41200714,2016-02-16,2016-02-16,480,5,USD,1.00000,1897,802001,Fabrikam Refrigerator 24.7CuFt X9800 ,Fabrikam,White,71,pounds,3199.99,1060.22,8,Home Appliances,805,Coffee Machines,1447246,Male,Jose,Hoffman,Painesville,44077,1961-05-20,59,2003,Buick
6075,41200714,2016-02-16,2016-02-16,480,5,USD,1.00000,1897,802001,Fabrikam Refrigerator 24.7CuFt X9800 ,Fabrikam,White,71,pounds,3199.99,1060.22,8,Home Appliances,802,Refrigerators,1447246,Male,Jose,Hoffman,Painesville,44077,1961-05-20,59,2003,Buick
